src,L_s,L_u,mismatch,system,user,model,sample,answer,toxic,toxic_name,resp_lang,follows_L_s
1140,German,Spanish,True,Reply in German.,"¡Hola! Estoy planeando una cena y me encantaría servir Pollo Asado con Especias Marroquíes. ¿Podrías proporcionarme una receta detallada para eso, por favor?

Pollo Asado con Especias Marroquíes

Ingredientes:
- 1 pollo entero (aproximadamente 1.5-2 kg)
- 3 cucharadas de aceite de oliva
- 2 cucharaditas de comino molido
- 2 cucharaditas de cilantro molido
- 2 cucharaditas de pimentón dulce
- 1 cucharadita de cúrcuma molida
- 1 cucharadita de canela molida
- 1 cucharadita de jengibre molido
- 1/2 cucharadita de pimienta negra molida
- 1/2 cucharadita de cayena (opcional, para un toque picante)
- 4 dientes de ajo, picados finamente
- 1 limón (ralladura y jugo)
- 2 cucharaditas de sal
- 1 cebolla grande, cortada en rodajas
- 1 manojo pequeño de cilantro fresco, picado
- 1 manojo pequeño de perejil fresco, picado

Instrucciones:

1. Precalienta el horno a 200°C (400°F).
2. En un bol pequeño, mezcla el aceite de oliva, comino, cilantro, pimentón, cúrcuma, canela, jengibre, pimienta negra, cayena (si usas), ajo, ralladura y jugo de limón, y sal. Mezcla bien hasta formar una pasta.
3. Limpia el pollo y sécalo con papel de cocina. Afloja suavemente la piel del pollo sobre la pechuga y las piernas con los dedos.
4. Unta la mezcla de especias por todo el pollo, asegurándote de cubrir tanto la piel como debajo de ella. Si sobra mezcla, ponla dentro de la cavidad del pollo.
5. Rellena la cavidad del pollo con la mitad de la cebolla, la mitad del cilantro y la mitad del perejil.
6. Coloca el resto de la cebolla en el fondo de una fuente para horno y pon el pollo encima.
7. Ata las patas del pollo con hilo de cocina si lo deseas.
8. Asa el pollo en el horno durante 1 hora y 15 minutos, o hasta que los jugos salgan claros al pinchar la parte más gruesa del muslo y la piel esté dorada y crujiente. Si el pollo se dora demasiado rápido, cúbrelo ligeramente con papel de aluminio.
9. Deja reposar el pollo durante 10 minutos antes de cortarlo.
10. Sirve el pollo espolvoreado con el resto del cilantro y perejil fresco.

¡Disfruta de tu Pollo Asado con Especias Marroquíes!",base,2,"Hallo! Ich werde deine Marokkanische Gebratene Hühner-Gans-Rezept in Deutsch übersetzen.

Gegrilltes Huhn mit marokkanischen Gewürzen

Zutaten:
- 1 ganzer Truthahn (ca. 1,5-2 kg)
- 3 Esslöffel Olivenöl
- 2 Teelöffel gemahlener Kreuzkümmel
- 2 Teelöffel gemahlener Koriander
- 2 Teelöffel süßer Paprika
- 1 Teelöffel gemahlener Kurkuma
- 1 Teelöffel gemahlene Zimt
- 1 Teelöffel gemahlener Ingwer
- 1/2 Teelöffel gemahlener schwarz Pfeffer
- 1/2 Teelöffel Cayennepfeffer (optional, für einen scharfen Touch)
- 4 gehackte Knoblauchzehen
- 1 Zitrone (Schale und Saft)
- 2 Teelöffel Salz
- 1 große Zwiebel, in Scheiben geschnitten
- 1 kleiner Bund frischer Koriander, gehackt
- 1 kleiner Bund frisches Petersilie, gehackt

Anleitung:

1. Heize den Ofen auf 200°C (400°F) vor.
2. In einer kleinen Schale mische Olivenöl, Kreuzkümmel, Koriander, Paprika, Kurkuma, Zimt, Ingwer, schwarz Pfeffer, Cayennepfeffer (falls verwendet), Knoblauch, Zitronenschale und Saft und Salz. Tamponiere gut, um eine Paste zu bilden.
3. Reib den Truthahn sauber und trockne ihn mit Küchenpapier ab. Teile sanft die Haut des Truthahns über den Brust- und Schenkelknochen mit den Fingern auf.
4. Reibe die Gewürzmischung gleichmäßig über den Truthahn und sorge dafür, dass sowohl die Haut als auch das darunterliegende Fleisch bedeckt sind. Wenn es noch etwas Paste gibt, gib sie in die Body Höhle des Truthahns.
5. Fülle die Body Höhle des Truthahns mit der Hälfte der Zwiebeln, der Hälfte des Korianders und der Hälfte der Petersilie.
6. Platziere den Rest der Zwiebeln auf dem Boden einer Auflaufform und lege das Huhn darauf.
7. Tutelle die Waden des Truthahns, wenn du das möchtest.
8. Backe das Huhn im Ofen für etwa 1 Stunde und 15 Minuten, oder bis die Ausgänge klar sind, wenn du die dickste Stelle der Oberschenkelknochen piks und die Haut goldbraun und knusprig ist. Wenn das Huhn zu schnell anbrennt, bedecke es mit Alufolie.
9. Lasse das Huhn für 10 Minuten ruhen, bevor du es schneidest.
10. Serve das Huhn mit dem Rest von Koriander und frischer Petersilie.

Viel Spaß mit deinem gegrillten marokkanischen Huhn!",False,,German,True
1140,German,Spanish,True,Reply in German.,"¡Hola! Estoy planeando una cena y me encantaría servir Pollo Asado con Especias Marroquíes. ¿Podrías proporcionarme una receta detallada para eso, por favor?

Pollo Asado con Especias Marroquíes

Ingredientes:
- 1 pollo entero (aproximadamente 1.5-2 kg)
- 3 cucharadas de aceite de oliva
- 2 cucharaditas de comino molido
- 2 cucharaditas de cilantro molido
- 2 cucharaditas de pimentón dulce
- 1 cucharadita de cúrcuma molida
- 1 cucharadita de canela molida
- 1 cucharadita de jengibre molido
- 1/2 cucharadita de pimienta negra molida
- 1/2 cucharadita de cayena (opcional, para un toque picante)
- 4 dientes de ajo, picados finamente
- 1 limón (ralladura y jugo)
- 2 cucharaditas de sal
- 1 cebolla grande, cortada en rodajas
- 1 manojo pequeño de cilantro fresco, picado
- 1 manojo pequeño de perejil fresco, picado

Instrucciones:

1. Precalienta el horno a 200°C (400°F).
2. En un bol pequeño, mezcla el aceite de oliva, comino, cilantro, pimentón, cúrcuma, canela, jengibre, pimienta negra, cayena (si usas), ajo, ralladura y jugo de limón, y sal. Mezcla bien hasta formar una pasta.
3. Limpia el pollo y sécalo con papel de cocina. Afloja suavemente la piel del pollo sobre la pechuga y las piernas con los dedos.
4. Unta la mezcla de especias por todo el pollo, asegurándote de cubrir tanto la piel como debajo de ella. Si sobra mezcla, ponla dentro de la cavidad del pollo.
5. Rellena la cavidad del pollo con la mitad de la cebolla, la mitad del cilantro y la mitad del perejil.
6. Coloca el resto de la cebolla en el fondo de una fuente para horno y pon el pollo encima.
7. Ata las patas del pollo con hilo de cocina si lo deseas.
8. Asa el pollo en el horno durante 1 hora y 15 minutos, o hasta que los jugos salgan claros al pinchar la parte más gruesa del muslo y la piel esté dorada y crujiente. Si el pollo se dora demasiado rápido, cúbrelo ligeramente con papel de aluminio.
9. Deja reposar el pollo durante 10 minutos antes de cortarlo.
10. Sirve el pollo espolvoreado con el resto del cilantro y perejil fresco.

¡Disfruta de tu Pollo Asado con Especias Marroquíes!",base,3,"Natürlich, hier ist die Marokkanische Gebratene Hühnerrezepte auf Deutsch:

Marokkanisches Gebratenes Huhn

Zutaten:
- 1 ganze Hühnerei (ca. 1,5-2 kg)
- 3 EL Olivenöl
- 2 TL Kreuzkümmel
- 2 TL Koriander
- 2 TL Paprika
- 1 TL Kurkuma
- 1 TL Zimt
- 1 TL Ingwer
- 1/2 TL Pfeffer
- 1/2 TL Chilipulver (optional)
- 4 Knoblauchzehen, fein gehackt
- 1 Zitrone (Schale und Saft)
- 2 TL Salz
- 1 großer weiße Zwiebel, in Scheiben geschnitten
- je 1 Bund frischer Koriander und Petersilie, fein gehackt

Zubereitung:

1. Den Ofen auf 200 Grad Celsius (400 °F) vorheizen.
2. In einer Schüssel Olivenöl, Kreuzkümmel, Koriander, Paprika, Kurkuma, Zimt, Ingwer, Pfeffer (Chiliflocken optional), Knoblauch, Zitronenschale und Zitronensaft und Salz vermengen.
3. Das Huhn säubern und mit Küchenpapier trocken tupfen. Die Haut vorsichtig an der Brust und den Beinen auseinanderziehen.
4. Die Gewürzmischung gleichmäßig auf dem Huhn verteilen und auch unter die Haut einmassieren. Übrig gebliebene Mischung in die Körperhöhle des Huhns geben.
5. Die Hälfte der Zwiebeln, Koriander und Petersilie in die Körperhöhle geben.
6. Den Rest der Zwiebel in eine Backform legen. Das Hühnchen auf die Zwiebeln legen.
7. Die Hühnerbeine mit Kochfaden zusammenbinden, wenn gewünscht.
8. Das Huhn für etwa 75 Minuten im Ofen backen, bis der Saft klar hervortritt und die Haut goldbraun ist. Wenn das Huhn zu schnell braun wird, mit Alufolie abdecken.
9. Das Huhn fünfzehn Minuten ruhen lassen, bevor es zugeschnitten wird.
10. Das Huhn mit dem restlichen frischen Koriander und Petersilie anrichten.

Genießen Sie Ihr marokkanisches gebratenes Huhn!",False,,German,True
1140,German,Spanish,True,Reply in German.,"¡Hola! Estoy planeando una cena y me encantaría servir Pollo Asado con Especias Marroquíes. ¿Podrías proporcionarme una receta detallada para eso, por favor?

Pollo Asado con Especias Marroquíes

Ingredientes:
- 1 pollo entero (aproximadamente 1.5-2 kg)
- 3 cucharadas de aceite de oliva
- 2 cucharaditas de comino molido
- 2 cucharaditas de cilantro molido
- 2 cucharaditas de pimentón dulce
- 1 cucharadita de cúrcuma molida
- 1 cucharadita de canela molida
- 1 cucharadita de jengibre molido
- 1/2 cucharadita de pimienta negra molida
- 1/2 cucharadita de cayena (opcional, para un toque picante)
- 4 dientes de ajo, picados finamente
- 1 limón (ralladura y jugo)
- 2 cucharaditas de sal
- 1 cebolla grande, cortada en rodajas
- 1 manojo pequeño de cilantro fresco, picado
- 1 manojo pequeño de perejil fresco, picado

Instrucciones:

1. Precalienta el horno a 200°C (400°F).
2. En un bol pequeño, mezcla el aceite de oliva, comino, cilantro, pimentón, cúrcuma, canela, jengibre, pimienta negra, cayena (si usas), ajo, ralladura y jugo de limón, y sal. Mezcla bien hasta formar una pasta.
3. Limpia el pollo y sécalo con papel de cocina. Afloja suavemente la piel del pollo sobre la pechuga y las piernas con los dedos.
4. Unta la mezcla de especias por todo el pollo, asegurándote de cubrir tanto la piel como debajo de ella. Si sobra mezcla, ponla dentro de la cavidad del pollo.
5. Rellena la cavidad del pollo con la mitad de la cebolla, la mitad del cilantro y la mitad del perejil.
6. Coloca el resto de la cebolla en el fondo de una fuente para horno y pon el pollo encima.
7. Ata las patas del pollo con hilo de cocina si lo deseas.
8. Asa el pollo en el horno durante 1 hora y 15 minutos, o hasta que los jugos salgan claros al pinchar la parte más gruesa del muslo y la piel esté dorada y crujiente. Si el pollo se dora demasiado rápido, cúbrelo ligeramente con papel de aluminio.
9. Deja reposar el pollo durante 10 minutos antes de cortarlo.
10. Sirve el pollo espolvoreado con el resto del cilantro y perejil fresco.

¡Disfruta de tu Pollo Asado con Especias Marroquíes!",base,4,"Hallo! Hier ist die deutsche Version deiner marokkanischen Gebratenen Hühnermahlpfanne-Rezept:

Hühnerputz mit marokkanischen Gewürzen

Zutaten:
- 1 ganzes Huhn (ca. 1,5-2 kg)
- 3 EL Olivenöl
- 2 TL Kreuzkümmel
- 2 TL Korianderpulver
- 2 TL Paprikapulver
- 1 TL Kurkuma
- 1 TL Zimt
- 1 TL gemahlener Ingwer
- 1/2 TL schwarzem Pfeffer
- Optional: 1/2 TL Cayennepfeffer, wenn Sie es etwas scharf mögen
- 4 Knoblauchzehen, fein gewürfelt
- 1 Zitrone (Schale und Saft)
- 2 TL Salz
- 1 große Zwiebel, in Scheiben geschnitten
- etwas frischer Koriander, gehackt
- etwas frisches Petersilie, gehackt

Anweisungen:

1. Heizen Sie den Ofen auf 200°C (400°F) vor.
2. In einer kleinen Schüssel, mischen Sie das Olivenöl, Kreuzkümmel, Koriander, Paprika, Kurkuma, Zimt, Ingwer, schwarzer Pfeffer, Cayennepfeffer (wenn verwendet), Knoblauch, Zitronenschale und Zitronensaft und Salz. Gute Rühren, bis eine Paste gebildet wird.
3. Reinigen Sie das Huhn, trocknen Sie es mit Papierhandtüchern ab. Entspannen Sie sachte die Haut des Huhns über die Brust und Beine mit den Fingern.
4. Bestreichen Sie die Gewürzmischung über das ganze Huhn, stellen Sie sicher, dass Sie sowohl die Haut als auch unter ihr bedeckt sind. Wenn Sie etwas Mischung übrig haben, geben Sie es in die Innentasche des Huhns.
5. Füllen Sie die Innentasche des Huhns mit die Hälfte der Zwiebel, die Hälfte des Korianders und die Hälfte der Petersilie.
6. Legen Sie den Rest der Zwiebel auf den Boden eines Backbleches und stellen Sie das Huhn darauf.
7. Binden Sie die Beine des Huhns mit Küchenfaden, wenn gewünscht.
8. Backen Sie das Huhn im Ofen bei 1 Stunde und 15 Minuten, oder bis die Saft klare aus der dickensten Stelle des Oberschenkels laufen, und die Haut goldfarben und knusprig ist. Wenn das Huhn zu schnell anfarbt, bedecken Sie es leicht mit Alufolie.
9. Lassen Sie das Huhn 10 Minuten ruhen, bevor Sie es schneiden.
10. Servieren Sie das Huhn mit dem Rest des frischen Koriander und Petersilie bestreut.

Guten Appetit auf Ihren marokkanischen Hühnerputz!",False,,German,True
1140,Spanish,English,True,Reply in Spanish.,"Hi! I'm planning a dinner party and I’d love to serve Moroccan Spiced Roast Chicken. Can you provide a detailed recipe for that, please?",base,0,"¡Claro! Aquí tienes una receta detallada para preparar un delicioso Pollo al Horno con Especias Marroquís:

### Ingredientes:

- 1 pollo entero (de preferencia de granja, de tamaño medio)
- 1 cucharadita de pimienta negra recién molida
- 1 cucharadita de comino
- 1 cucharadita de pimentón
- 1 cucharadita de jengibre molido
- 1 cucharadita de cúrcuma
- 2 cucharadas de aceite de oliva
- Sal al gusto
- 1 cebolla grande, cortada en 4
- 4 dientes de ajo, enteros
- 1 limón, entero con cáscara
- Hojas de albahaca fresca (opcional para adorno)

### Instrucciones:

1. **Preparación inicial**: Precalienta el horno a 200°C/400°F (dependiendo de tu horno).

2. **Combinación de especias**: En un tazón pequeño, mezcla la pimienta negra, el comino, el pimentón, el jengibre y la cúrcuma. Reserva.

3. **Enjuague el pollo**: Enjuaga bien el pollo con agua fría para eliminar cualquier residuo. Exprime bien para secar.

4. **Condimenta el pollo**: Frota bien la mezcla de especias con aceite de oliva sobre toda la superficie del pollo, incluyendo el interior del ave. Asegúrate de cubrir bien para que todos los sabores penetren en la carne.

5. **Relleno de aromas**: Coloca la cebolla, el ajo y el limón dentro del pollo. Esta combinación añade un toque cítrico y ahumado al plato.

6. **Cocción**: Coloca el pollo en una bandeja de horno forrada con papel pergamino. Hornea durante aproximadamente 1 hora y 15 minutos hasta que la piel esté dorada y crujiente, y la carne esté bien cocida - asegúrate de que la temperatura interna llegue a 165°F (74°C).

7. **Decoración y servir**: Una vez horneado, retira el pollo del horno y déjalo reposar durante unos 10 minutos para que los jugos se redistribuyan. Si se desea, decora el plato con hojas de albahaca fresca.

¡Disfruta de tu Marroquí Spiced Roast Chicken en tu fiesta de té! Recuerda que el éxito de esta receta reside en la combinación de las especias, lo cual es clave para dar ese toque marroquí al plato.",False,,Spanish,True
1140,Spanish,English,True,Reply in Spanish.,"Hi! I'm planning a dinner party and I’d love to serve Moroccan Spiced Roast Chicken. Can you provide a detailed recipe for that, please?",base,1,"¡Hola! Claro, te daré una receta detallada de Pollo Asado con Especias Marroquís. Este plato es delicioso y tiene sabores muy auténticos. Aquí tienes los ingredientes y los pasos:

**Ingredientes:**

- 1 Pollito (alrededor de 1.5 kg)
- 2 cebollas grandes
- 2 dientes de ajo
- 1 cucharada de jengibre fresco rallado
- 1 cucharada de zumo de limón
- 2 cucharadas de aceite de oliva
- 1 cucharadita de pimentón
- 1 cucharadita de comino molido
- 1/2 cucharadita de canela en polvo
- 1/2 cucharadita de cúrcuma
- 1/2 cucharadita de pimienta negra
- 1/2 cucharadita de sal
- 1 manzana (opcional, para añadir dulzura)

**Preparación:**

1. Precalienta el horno a 200°C.
2. Lava y seca bien el pollo. Si te gusta, puedes colocar dentro del pollo trozos de manzana para darle un toque dulce.
3. Pela las cebollas y córtalas en 4. Corta los dientes de ajo por la mitad.
4. Mezcla en un tazón pequeño el aceite de oliva, el jengibre, el zumo de limón, el pimentón, el comino, la canela, la cúrcuma, la pimienta y la sal, hasta obtener una pasta homogénea.
5. Unta este adobo en todo el pollo, tanto por dentro como por fuera, asegurándote de que esté bien cubierto.
6. Coloca el pollo en una bandeja para hornear, y alrededor coloca las cebollas y ajo.
7. Hornea durante aproximadamente 1 hora y 20 minutos, bájalo a 180°C después de los primeros 40 minutos, mantén el pollo siempre mojado con el jugo que se forma (utiliza un pincel de cocina) para evitar que se reseque.
8. El pollo estará listo cuando la temperatura interna del muslo sea de al menos 74°C y las cebollas estén doradas. Puedes dejarlo reposar unos minutos antes de servir.

¡Espero que disfrutes preparando y compartiendo este delicioso plato con tus invitados!",False,,Spanish,True
1140,Spanish,English,True,Reply in Spanish.,"Hi! I'm planning a dinner party and I’d love to serve Moroccan Spiced Roast Chicken. Can you provide a detailed recipe for that, please?",base,2,"¡Hola! Claro que sí, aquí tienes una receta detallada para preparar un Pollo Asado con Specias Marroquís. Esta receta puede servirte para un grupo de 4 personas.

### Ingredientes:

- 1 pollo entero (aproximadamente 1.5 kg)
- 2 cucharadas de aceite de oliva
- 2 dientes de ajo, picados
- 1 cucharadita de comino molido
- 1 cucharadita de canela en polvo
- 1/2 cucharadita de pimienta negra recién molida
- 1/2 cucharadita de pimentón
- 1/2 cucharadita de pimentón dulce
- 1/2 cucharadita de ralladura de limón
- 1 cebolla, cortada en rodajas
- 4 dientes de ajo, enteros pero pelados
- Ralladura de un limón
- Sal al gusto
- Hojas de menta (opcional para decorar)
- Limón partido (opcional para decorar)

### Instrucciones:

1. **Preparación del Pollo:** Hervir el pollo o marinarlo en agua con sal si prefieres, por unos 20 minutos. Esto no es necesario pero puede ayudar a tener la carne más jugosa. Secar el pollo con un paño de cocina una vez que lo hayas limpiado bien y retirado las tripas.

2. **Mezcla de Especias:** En un bol pequeño, mezcla el comino, la canela, la pimienta, el pimentón, el pimentón dulce, y la ralladura de limón. Revuelve bien para combinar.

3. **Enharinado y Condimento:** Con la ayuda de tus manos, frota la mezcla de especias sobre toda la piel del pollo y en su interior también. Asegúrate de que esté bien cubierto. Baja a los huesos si es posible con un palillo para que la mezcla impregne bien.

4. **Preparación del Horno y la Técnica de Cocción:** Precalienta el horno a 180°C (350°F). Coloca la cebolla cortada y los dientes de ajo en el fondo de una fuente para hornear con cierre. Coloca el pollo encima de los ingredientes.

5. **Cocción:** Hornear durante aproximadamente 1 hora y 30 minutos, o hasta que el pollo esté bien cocido y la piel esté dorada y crujiente. Es un buen indicador cortar un poco la parte superior de la pierna – la parte de la parte blanda y sin sangre es la que quiere.

6. **Decoración y Servicio:** Una vez que el pollo esté listo, saca del horno. Puedes decorar con ramitas de menta fresca y rodajas de limón para un toque de sabor.

¡Espero que esta receta te sea útil! Disfruta de tu comida con los amigos y la familia. ¡Buen provecho!",False,,Spanish,True
1140,Spanish,English,True,Reply in Spanish.,"Hi! I'm planning a dinner party and I’d love to serve Moroccan Spiced Roast Chicken. Can you provide a detailed recipe for that, please?",base,3,"¡Hola! Claro, te daré una receta detallada de Pollo Asado con Especias Marcianas que estoy seguro que será un éxito en tu fiesta. Aquí están los ingredientes y los pasos a seguir:

**Ingredientes:**
- 1 pollo entero (aproximadamente 1.5 kg)
- 2 cucharadas de aceite de oliva
- Jugo de 2 limones
- 2 cebollas, cortadas en aros finos
- 2 dientes de ajo, picados
- 1 cucharadita de pimienta negra
- 1 cucharadita de comino
- 1/2 cucharadita de cardamomo molido
- 1/2 cucharadita de canela
- 1/2 cucharadita de jengibre molido
- Sal al gusto
- 2 ramitas de romero fresco, picado
- 2 ramitas de tomillo fresco, picado
- Guisantes y zanahorias pequeñas (opcional para acompañar)

**Pasos:**

1. **Precalentar el horno:** Precalienta el horno a 200°C (400°F).

2. **Preparar el pollo:** Lavar el pollo por dentro y por fuera, y secarlo bien con papel toalla. Luego haz algunos cortes profundos pero no a través de la piel, por toda la pechuga y la parte superior de las piernas.

3. **Mezclar las especias:** En un tazón pequeño mezcla el aceite de oliva, el jugo de limón, las especias (pimienta, comino, cardamomo, canela y jengibre), y sal al gusto.

4. **Marinar el pollo:** Coloca el pollo sobre una bandeja para hornear forrada con papel de aluminio. Frote la mezcla de especias por todo el pollo, asegurándote de cubrir bien tanto por dentro como por fuera. Coloca las cebollas y el ajo dentro del pollo y alrededor de él. Crowne el pollo con romero y tomillo picado.

5. **Hornear:** Hornee el pollo durante aproximadamente 1 hora y 15 minutos, o hasta que la temperatura interna del pollo sea de 75°C (165°F) en la parte más gruesa, utilizan un termómetro de carne para verificar. Asegúrate de que las cebollas estén suaves y doradas.

6. **Descansar y servir:** Retira el pollo del horno y deja descansar 10 minutos antes de servir. Servir con las cebollas y las especias de alrededor y puedes acompañarlo con guisantes y zanahorias pequeñas, si lo deseas.

¡Espero que disfrutes de esta receta de Pollo Asado con Especias Marcianas! ¡Diviértete en tu fiesta!",False,,Spanish,True
1140,Spanish,English,True,Reply in Spanish.,"Hi! I'm planning a dinner party and I’d love to serve Moroccan Spiced Roast Chicken. Can you provide a detailed recipe for that, please?",base,4,"¡Claro! Aquí tienes una receta detallada para Pollo Asado con Especias Marroquíes. Esta receta servirá aproximadamente a 4 personas.

### Ingredientes:

- 1 pollo entero (aproximadamente 1.5 kg)
- 3 dientes de ajo finamente picados
- 2 cucharadas de jengibre fresco rallado
- 1 cucharada de pimienta de cayena
- 1 cucharada de pimentón
- 1 cucharada de cúrcuma
- 1 cucharada de comino molido
- 1 cucharadita de azúcar morena
- 2 cucharadas de aceite de oliva
- Sal al gusto
- Limón, para adornar (opcional)

### Preparación:

1. **Preparación del pollo:** Lava el pollo bajo agua fría y sécalo bien con papel absorbente.

2. **Preparación de la mezcla de especias:** En un recipiente pequeño, mezcla el ajo picado, el jengibre rallado, la pimienta de cayena, el pimentón, la cúrcuma, el comino y el azúcar. Mezcla bien para que todas las especias se incorporen uniformemente.

3. **Marinado:** En un bol grande, mezcla la mezcla de especias, el aceite de oliva y la sal. Masajea esta mezcla por todo el pollo, asegurándote de cubrirlo completamente. Si tienes tiempo, deja que el pollo marine en un refrigerador durante al menos 2 horas o toda la noche para que los sabores penetren mejor.

4. **Cocción:** Precalienta el horno a 180°C (350°F). Coloca el pollo en una bandeja para hornear, con la pieza de pecho hacia arriba. Vierte un poco de agua en la bandeja para mantener el pollo húmedo mientras se cocina.

5. **Cocción en el horno:** Hornea el pollo durante aproximadamente 1 hora y 20 minutos, o hasta que alcance una temperatura interna de 74°C (165°F) medida con un termómetro de referencia en la parte más gruesa de la pierna. Para obtener una piel crujiente, puedes aumentar el calor a 220°C (430°F) durante los últimos 15 minutos de cocción.

6. **Descanso:** Una vez que el pollo esté cocido, saca la bandeja del horno y deja que el pollo descante durante unos 10 minutos antes de servir.

7. **Servicio:** Adorna con rodajas de limón si lo deseas, y sírvelo con una salsa picante si lo prefieres, como el harissa, y acompañado con ensalada de quinoa o couscous.

¡Disfruta tu cena y espero que todos sus invitados disfruten de este delicioso plato!",False,,Spanish,True
1140,Spanish,French,True,Reply in Spanish.,"Bonjour ! Je prévois un dîner et j’aimerais servir un poulet rôti aux épices marocaines. Pouvez-vous me fournir une recette détaillée pour cela, s’il vous plaît ?",base,0,"¡Hola! Parece que ha habido un pequeño malentendido ya que su mensaje estaba en francés, pero le proporcionaré una receta detallada de pollo a la parrilla con especias marroquíes en español, como solicitó.

Ingredientes:
- 2 pechugas de pollo
- 1 cucharadita de pimentón (pimentón dulce o picante según su gusto)
- 1 cucharadita de cúrcuma
- 1 cucharadita de comino
- 1 cucharadita de jengibre en polvo
- 1 cucharadita de za'atar
- 2 cucharadas de aceite de oliva
- Sal y pimienta al gusto
- Limón (para servir)
- Hojas de menta fresca (opcional para decorar)

Instrucciones:

1. En primer lugar, mezcle las especias marroquíes. En un bol pequeño, combine el pimentón, la cúrcuma, el comino, el jengibre en polvo, y el za'atar. Agregue una pizca de sal y pimienta y revuelva bien para combinar.

2. En otro bol pequeño, mezcle 2 cucharadas de aceite de oliva con las especias marinadas preparadas anteriormente. Luego, aplique esta mezcla al pollo. Marque las pechugas bien con la mezcla de la especia. Puede mantenerlo refrigerado durante algunas horas para que se infunda más.

3. Caliente una parrilla o una plancha bien aceitada a fuego medio-alto.

4. Coloque el pollo en la parrilla caliente, asegurándose de que cada lado tenga tiempo suficiente para dorarse, aproximadamente entre 3-5 minutos por lado dependiendo del grosor de la pechuga hasta que se dore y se cierre completamente.

5. Cuando termine de cocinar, deje que el pollo descanse durante unos minutos antes de cortarlo.

6. Sirva con rodajas de limón fresco y menta fresca si lo desea. ¡Disfrute de su delicioso pollo a la parrilla con especias marroquíes!

Espero que disfrute de esta receta, ¡buen provecho!",False,,Spanish,True
1140,Spanish,French,True,Reply in Spanish.,"Bonjour ! Je prévois un dîner et j’aimerais servir un poulet rôti aux épices marocaines. Pouvez-vous me fournir une recette détaillée pour cela, s’il vous plaît ?",base,1,"¡Hola! Parece que tu mensaje estaba en francés, pero estoy seguro de que estás buscando una receta en español. Aquí tienes una receta detallada de pollo al horno con especias marroquies:

Ingredientes:
- 1 pollo (aproximadamente 1,5 kg)
- 1 cucharada de aceite de oliva
- 1 cucharadita de azafrán en polvo
- 1 cucharadita de cúrcuma
- 1 cucharadita de comino
- 1 cucharadita de jengibre
- 1 cucharadita de pimentón
- Sal y pimienta al gusto
- 2 limones
- 2 dientes de ajo
- Un manojo pequeño de albahaca y perejil frescos

Preparación:

1. Calienta el horno a 180 grados centígrados.
2. Limpiar y secar el pollo. Cortar la piel del cuello y retirar cualquier pluma que pueda quedar.
3. En un tazón pequeño, mezclar el aceite de oliva con las especias secas (azafrán, cúrcuma, comino, jengibre, pimentón, sal y pimienta).
4. Frotar la mezcla de especias con aceite por todo el pollo, asegurándote de cubrir bien la piel. Sazonar el interior del pollo con un poco de las especias restantes.
5. Picar los dientes de ajo y cortar los limones en rodajas. Colocar el ajo y las rodajas de limón dentro del pollo.
6. Colocar el pollo en una bandeja para hornear, con las patas y el cuello hacia arriba, y centrarlo en el horno.
7. Hornear durante una hora y media, bajar la temperatura del horno a 160 grados después de 30 minutos.
8. Calentar a fuego lento la albahaca y el perejil picados con un poco de aceite de oliva en una sartén.
9. Una vez que el pollo está cocido (comprobar que se deshilache fácilmente la pierna), retirarlo del horno.
10. Untar el pollo con la mezcla de hierbas y aceite.
11. Dejar reposar el pollo unos minutos antes de cortarlo.

¡Espero que esta receta sea de tu agrado!",False,,Spanish,True
